Date,Open,High,Low,Close,Adj Close,Volume
2021-06-17,2367.306396484375,2457.175537109375,2312.301513671875,2372.001953125,2372.001953125,21871633186
2021-06-18,2374.5869140625,2377.195068359375,2147.308349609375,2231.733154296875,2231.733154296875,22752818388
2021-06-19,2235.1591796875,2278.4150390625,2168.885009765625,2178.4990234375,2178.4990234375,18765854896
2021-06-20,2171.337890625,2275.3828125,2049.962646484375,2246.364501953125,2246.364501953125,22535930423
2021-06-21,2245.31787109375,2259.464111328125,1867.1854248046875,1888.447509765625,1888.447509765625,33745173825
2021-06-22,1886.6676025390625,1993.1597900390625,1707.6005859375,1874.9500732421875,1874.9500732421875,35547251725
2021-06-23,1878.625,2043.5303955078125,1827.571533203125,1989.736328125,1989.736328125,28408659206
2021-06-24,1968.9573974609375,2032.33935546875,1887.4320068359375,1988.456298828125,1988.456298828125,20272845769
2021-06-25,1989.2158203125,2017.759521484375,1794.400390625,1813.21728515625,1813.21728515625,22774334998
2021-06-26,1810.88427734375,1850.1798095703125,1719.5594482421875,1829.2392578125,1829.2392578125,20637542361
2021-06-27,1830.9969482421875,1979.9581298828125,1811.245849609375,1978.8946533203125,1978.8946533203125,19885474742
2021-06-28,1981.386474609375,2139.805419921875,1963.615478515625,2079.657470703125,2079.657470703125,25514602841
2021-06-29,2083.44873046875,2242.23876953125,2076.240234375,2160.768310546875,2160.768310546875,24815124419
2021-06-30,2164.21630859375,2282.989013671875,2090.7607421875,2274.547607421875,2274.547607421875,25828056268
2021-07-01,2274.3974609375,2274.3974609375,2081.0810546875,2113.60546875,2113.60546875,29061701793
2021-07-02,2109.892578125,2155.596435546875,2021.8248291015625,2150.040283203125,2150.040283203125,31796212554
2021-07-03,2150.8349609375,2237.567138671875,2117.590087890625,2226.1142578125,2226.1142578125,17433361641
2021-07-04,2226.55029296875,2384.286865234375,2190.837646484375,2321.72412109375,2321.72412109375,18787107473
2021-07-05,2321.9228515625,2321.9228515625,2163.04150390625,2198.58251953125,2198.58251953125,20103794829
2021-07-06,2197.91943359375,2346.294921875,2197.91943359375,2324.679443359375,2324.679443359375,20891861314
2021-07-07,2323.20849609375,2403.7734375,2298.02685546875,2315.161865234375,2315.161865234375,22398345285
2021-07-08,2317.94921875,2324.0068359375,2089.414306640625,2120.0263671875,2120.0263671875,23188123689
2021-07-09,2115.573974609375,2185.376220703125,2051.066650390625,2146.6923828125,2146.6923828125,23029574602
2021-07-10,2146.999755859375,2190.1240234375,2081.923583984375,2111.403564453125,2111.403564453125,17581542471
2021-07-11,2110.875732421875,2172.6533203125,2083.8037109375,2139.664794921875,2139.664794921875,14705386138
2021-07-12,2140.5068359375,2167.710205078125,2011.0189208984375,2036.7210693359375,2036.7210693359375,17768129077
2021-07-13,2034.098388671875,2040.693603515625,1922.577880859375,1940.083984375,1940.083984375,16621628658
2021-07-14,1941.1678466796875,2015.107421875,1869.22314453125,1994.331298828125,1994.331298828125,17342819679
2021-07-15,1994.7120361328125,2037.7425537109375,1883.272216796875,1911.1756591796875,1911.1756591796875,15688092552
2021-07-16,1916.598388671875,1959.6962890625,1853.59033203125,1880.3829345703125,1880.3829345703125,14884569147
2021-07-17,1876.88134765625,1917.597900390625,1855.5908203125,1898.8251953125,1898.8251953125,13364282076
2021-07-18,1900.1943359375,1988.33642578125,1883.0125732421875,1895.5521240234375,1895.5521240234375,13791868728
2021-07-19,1893.0535888671875,1916.1180419921875,1807.909912109375,1817.296630859375,1817.296630859375,14157735481
2021-07-20,1819.08203125,1836.998046875,1722.05078125,1787.5107421875,1787.5107421875,17368597636
2021-07-21,1786.2762451171875,2025.680419921875,1759.0233154296875,1990.9708251953125,1990.9708251953125,21253359756
2021-07-22,1994.8228759765625,2044.116455078125,1954.2978515625,2025.2027587890625,2025.2027587890625,17495480331
2021-07-23,2025.105712890625,2129.441162109375,2000.436279296875,2124.776611328125,2124.776611328125,16200392492
2021-07-24,2123.961181640625,2197.6494140625,2107.323486328125,2189.21875,2189.21875,16057446601
2021-07-25,2187.1455078125,2194.438232421875,2108.829833984375,2191.373779296875,2191.373779296875,14566483636
2021-07-26,2191.309814453125,2428.817138671875,2177.32958984375,2233.36669921875,2233.36669921875,29614324233
2021-07-27,2230.197021484375,2316.9501953125,2154.731201171875,2298.33349609375,2298.33349609375,23067480378
2021-07-28,2302.081298828125,2341.77783203125,2250.9140625,2296.54541015625,2296.54541015625,18991302378
2021-07-29,2299.011962890625,2396.451904296875,2273.40478515625,2380.956787109375,2380.956787109375,16313373113
2021-07-30,2382.545166015625,2469.704833984375,2322.337158203125,2466.96142578125,2466.96142578125,20212848934
2021-07-31,2461.57568359375,2551.1611328125,2423.816162109375,2536.2099609375,2536.2099609375,18001710283
2021-08-01,2530.462890625,2695.429443359375,2520.931884765625,2561.85205078125,2561.85205078125,22697987055
2021-08-02,2557.774658203125,2665.73095703125,2511.375244140625,2610.1533203125,2610.1533203125,22162754104
2021-08-03,2609.4130859375,2630.314208984375,2449.353515625,2502.349609375,2502.349609375,22696753413
2021-08-04,2508.544921875,2764.443603515625,2463.469482421875,2724.619873046875,2724.619873046875,25038698173
2021-08-05,2725.669677734375,2840.4306640625,2540.68408203125,2827.328857421875,2827.328857421875,31057928075
2021-08-06,2827.50341796875,2944.9033203125,2727.792724609375,2890.941650390625,2890.941650390625,26528577879
2021-08-07,2891.70751953125,3170.229736328125,2868.53564453125,3157.23876953125,3157.23876953125,33081467129
2021-08-08,3161.232666015625,3184.60400390625,2951.747314453125,3013.732666015625,3013.732666015625,28433638008
